order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount,total_sales,cost,profit
ORD000644,2024-06-26,CUST01127,Returning,CENTRAL,Apparel,Denim Jacket,1,246.08,0.15,209.17,158.4,50.77
ORD002343,2024-03-24,CUST00169,New,east,Electronics,Smartwatch,2,195.79,0.0,391.58,183.24,208.34
ORD004494,2025-01-26,CUST00932,New,North,Home & Kitchen,Vacuum Cleaner,2,187.87,0.1,338.17,213.36,124.81
ORD001619,2024-04-06,CUST00483,New,Central,Beauty,Makeup Kit,1,136.24,0.0,136.24,79.81,56.43
ORD002684,2025-07-09,CUST01373,New,EAST,Electronics,Power Bank,2,43.32,0.05,82.31,48.78,33.53
ORD002051,2024-02-22,CUST00532,VIP,CENTRAL,Apparel,T-Shirt Pack,1,56.23,0.0,56.23,27.81,28.42
ORD001482,2025-09-16,CUST00611,Returning,WEST,Apparel,Denim Jacket,1,224.12,0.0,224.12,109.22,114.9
ORD002754,2024-05-08,CUST00146,New,East,Beauty,Face Serum,1,47.39,0.1,42.65,21.56,21.09
ORD000372,2024-03-21,CUST00974,VIP,North,Home & Kitchen,Cookware Set,1,166.43,0.0,166.43,95.22,71.21
ORD000157,2024-12-03,CUST00521,Returning,north,Apparel,T-Shirt Pack,1,57.74,0.15,49.08,34.87,14.21
ORD000579,2024-02-02,CUST01601,New,SOUTH,Electronics,Wireless Earbuds,1,97.7,0.05,92.82,60.38,32.44
ORD000485,2024-01-21,CUST01134,VIP,NORTH,Home & Kitchen,Air Fryer,2,43.77,0.0,87.54,39.76,47.78
ORD003046,2024-06-07,CUST00197,VIP,north,Electronics,Bluetooth Speaker,1,217.33,0.0,217.33,113.07,104.26
ORD003212,2024-02-06,CUST01209,VIP,Central,Apparel,T-Shirt Pack,2,60.81,0.0,121.62,74.0,47.62
ORD003084,2024-01-15,CUST01096,VIP,South,Sports & Outdoors,Water Bottle,1,129.77,0.0,129.77,66.1,63.67
ORD002725,2024-12-25,CUST01319,Returning,South,Electronics,Bluetooth Speaker,1,241.75,0.0,241.75,120.98,120.77
ORD002007,2024-02-01,CUST01076,Returning,North ,Apparel,Running Shoes,1,12.5,0.05,11.88,8.06,3.82
ORD000625,2025-12-29,CUST01443,New,NORTH,Electronics,Wireless Earbuds,1,89.82,0.0,89.82,41.4,48.42
ORD003360,2025-04-21,CUST00041,Returning,NORTH,Home & Kitchen,Air Fryer,2,48.03,0.0,96.06,45.74,50.32
ORD002441,2025-03-27,CUST00884,Returning,south,Beauty,Perfume,1,85.05,0.2,68.04,45.6,22.44
ORD002645,2024-02-01,CUST00367,Returning,NORTH,Home & Kitchen,Cookware Set,1,167.19,0.0,167.19,77.95,89.24
ORD005932,2024-05-13,CUST01698,New,EAST,Sports & Outdoors,Yoga Mat,1,156.91,0.05,149.06,84.69,64.37
ORD004376,2025-11-14,CUST00624,Returning,North ,Electronics,Laptop Stand,1,143.12,0.0,143.12,65.08,78.04
ORD004530,2025-02-08,CUST00773,Returning,WEST,Beauty,Perfume,1,71.99,0.0,71.99,34.45,37.54
ORD000595,2024-03-30,CUST00133,New,north,Apparel,Yoga Pants,2,53.76,0.0,107.52,58.88,48.64
ORD004046,2024-03-24,CUST01612,Returning,east,Apparel,Yoga Pants,1,48.56,0.0,48.56,26.35,22.21
ORD001364,2024-09-29,CUST00918,New,Central,Electronics,Power Bank,1,45.68,0.0,45.68,27.58,18.1
ORD001793,2024-03-11,CUST00338,New,west,Apparel,T-Shirt Pack,2,54.6,0.1,98.28,53.02,45.26
ORD003740,2024-06-10,CUST00970,VIP,central,Electronics,Laptop Stand,1,139.71,0.0,139.71,90.36,49.35
ORD004168,2024-04-06,CUST01563,Returning,North,Apparel,Winter Coat,3,221.32,,663.96,403.47,260.49
ORD003262,2024-10-13,CUST01768,New,west,Home & Kitchen,Blender,1,196.27,0.0,196.27,103.17,93.1
ORD004126,2024-10-20,CUST00287,Returning,North,Apparel,Winter Coat,2,212.71,0.0,425.42,250.3,175.12
ORD005409,2024-03-04,CUST00980,New,West,Home & Kitchen,Blender,1,198.88,,159.1,92.13,66.97
ORD003571,2024-01-05,CUST00522,New,North ,Home & Kitchen,Coffee Maker,2,21.91,0.0,43.82,21.71,22.11
ORD001671,2024-02-29,CUST00055,New,north,Home & Kitchen,Blender,2,199.1,0.2,318.56,232.93,85.63
ORD000739,2024-02-06,CUST00569,Returning,north,Sports & Outdoors,Water Bottle,1,128.99,,116.09,76.68,39.41
ORD002123,2025-08-16,CUST00593,New,WEST,Apparel,T-Shirt Pack,1,61.67,0.1,55.5,38.7,16.8
ORD002511,2025-09-18,CUST00346,VIP,NORTH,Electronics,Wireless Earbuds,2,105.57,0.0,211.14,120.07,91.07
ORD001283,2024-10-17,CUST01170,New,North ,Electronics,Power Bank,2,41.26,0.0,82.52,50.23,32.29
ORD003620,2024-02-19,CUST01221,Returning,Central,Sports & Outdoors,Water Bottle,1,117.45,0.2,93.96,59.78,34.18
ORD002542,2024-03-01,CUST01555,New,South,Beauty,Hair Dryer,2,76.56,0.0,153.12,78.93,74.19
ORD004923,2025-11-11,CUST00710,Returning,SOUTH,Electronics,Smartwatch,1,179.08,0.0,179.08,87.52,91.56
ORD003457,2024-02-12,CUST00892,Returning,South,Sports & Outdoors,Camping Tent,1,43.64,0.15,37.09,20.13,16.96
ORD001605,2024-10-06,CUST01424,VIP,WEST,Home & Kitchen,Coffee Maker,1,20.35,0.0,20.35,11.63,8.72
ORD004966,2025-03-05,CUST01553,Returning,North,Home & Kitchen,Blender,1,197.2,,197.2,116.31,80.89
ORD002157,2025-07-05,CUST00206,New,North,Electronics,Wireless Earbuds,1,97.41,0.0,97.41,58.26,39.15
ORD005853,2024-11-25,CUST00682,VIP,east,Home & Kitchen,Cookware Set,2,167.33,0.1,301.19,210.5,90.69
ORD001117,2024-09-18,CUST00153,New,east,Electronics,Smartwatch,1,199.11,0.0,199.11,108.17,90.94
ORD005027,2024-04-15,CUST00762,VIP,South,Sports & Outdoors,Water Bottle,1,129.96,0.0,129.96,75.22,54.74
ORD001069,2024-01-09,CUST01384,VIP,west,Electronics,Power Bank,1,46.65,0.0,46.65,24.08,22.57
ORD003630,2024-04-30,CUST00604,New,south,Home & Kitchen,Vacuum Cleaner,1,191.4,0.1,172.26,122.08,50.18
ORD002756,2024-04-18,CUST01267,Returning,CENTRAL,Electronics,Smartwatch,2,199.92,0.1,359.86,197.39,162.47
ORD000018,2024-03-10,CUST01144,VIP,east,Electronics,Smartwatch,2,201.27,0.05,382.41,235.0,147.41
ORD005882,2024-05-21,CUST01049,VIP,North,Home & Kitchen,Cookware Set,1,143.54,0.0,143.54,65.26,78.28
ORD000902,2024-09-19,CUST01284,New,NORTH,Home & Kitchen,Cookware Set,1,163.65,0.2,130.92,89.81,41.11
ORD000170,2024-01-28,CUST00931,,east,Home & Kitchen,Coffee Maker,3,22.68,0.1,61.24,32.42,28.82
ORD004576,2025-07-05,CUST00515,Returning,WEST,Home & Kitchen,Coffee Maker,1,22.19,0.0,22.19,11.22,10.97
ORD005216,2024-12-23,CUST01758,Returning,NORTH,Beauty,Perfume,1,72.74,0.0,72.74,33.9,38.84
ORD000249,2024-02-24,CUST00273,Returning,East,Beauty,Shampoo Set,1,108.61,0.05,103.18,58.9,44.28
ORD000395,2024-08-09,CUST00919,Returning,West,Electronics,Laptop Stand,1,145.22,0.0,145.22,73.32,71.9
ORD001708,2024-10-18,CUST00305,New,WEST,Electronics,Wireless Earbuds,1,92.8,0.0,92.8,51.24,41.56
ORD001288,2024-04-09,CUST01022,Returning,SOUTH,Beauty,Hair Dryer,1,74.28,0.0,74.28,39.47,34.81
ORD005438,2024-03-07,CUST00907,VIP,NORTH,Home & Kitchen,Cookware Set,3,149.32,0.05,425.56,223.23,202.33
ORD005372,2025-05-13,CUST01556,New,south,Sports & Outdoors,Yoga Mat,1,163.86,0.0,163.86,88.99,74.87
ORD002400,2024-08-10,CUST00520,VIP,South,Electronics,Laptop Stand,1,160.98,0.0,160.98,84.96,76.02
ORD002403,2025-01-17,CUST00007,VIP,West,Home & Kitchen,Cookware Set,3,156.44,0.0,469.32,221.15,248.17
ORD003153,2024-01-18,CUST00297,Returning,East,Beauty,Perfume,1,84.81,0.0,84.81,52.46,32.35
ORD005110,2024-09-12,CUST00288,Returning,EAST,Home & Kitchen,Cookware Set,2,156.29,,312.58,149.2,163.38
ORD003627,2024-07-31,CUST00799,Returning,central,Beauty,Makeup Kit,1,128.82,0.0,128.82,73.85,54.97
ORD000487,2024-01-05,CUST01728,VIP,west,Apparel,Running Shoes,2,13.99,0.0,27.98,14.18,13.8
ORD001195,2024-02-03,CUST00876,Returning,west,Beauty,Shampoo Set,2,116.36,0.05,221.08,132.06,89.02
ORD003209,2024-11-12,CUST01675,VIP,WEST,Sports & Outdoors,Dumbbell Set,1,85.0,0.0,85.0,39.87,45.13
ORD005923,2024-01-24,CUST01259,New,Central,Beauty,Shampoo Set,2,104.55,0.0,209.1,94.77,114.33
ORD001278,2024-10-11,CUST01000,Returning,South,Home & Kitchen,Cookware Set,1,166.85,0.05,158.51,80.15,78.36
ORD005336,2024-07-07,CUST00258,Returning,East,Electronics,Smartwatch,1,195.75,0.0,195.75,94.29,101.46
ORD002336,2024-02-01,CUST00181,New,Central,Electronics,Bluetooth Speaker,1,239.91,0.1,215.92,110.86,105.06
ORD001219,2024-01-25,CUST01004,Returning,Central,Home & Kitchen,Coffee Maker,1,23.16,0.0,23.16,12.5,10.66
ORD000695,2024-06-19,CUST01203,New,East,Beauty,Face Serum,1,53.72,0.0,53.72,33.95,19.77
ORD002680,2024-03-30,CUST01204,VIP,South,Apparel,Running Shoes,1,13.84,0.0,13.84,6.49,7.35
ORD000615,2025-06-08,CUST00842,New,North ,Home & Kitchen,Cookware Set,3,147.49,0.0,442.47,239.88,202.59
ORD003063,2024-06-14,CUST00376,New,south,Electronics,Wireless Earbuds,2,90.25,0.1,162.45,110.69,51.76
ORD004606,2024-09-06,CUST00899,New,north,Apparel,Denim Jacket,1,235.73,0.0,235.73,148.79,86.94
ORD000619,2024-02-14,CUST01727,VIP,South,Electronics,Laptop Stand,1,165.82,0.0,165.82,83.56,82.26
ORD000102,2024-03-07,CUST00137,New,CENTRAL,Apparel,Denim Jacket,1,238.92,0.05,226.97,143.12,83.85
ORD001343,2024-04-14,CUST00542,New,south,Electronics,Bluetooth Speaker,1,258.66,0.0,258.66,152.28,106.38
ORD003893,2024-05-10,CUST00360,New,Central,Apparel,Denim Jacket,1,257.9,0.0,257.9,153.61,104.29
ORD001614,2024-09-30,CUST01589,Returning,Central,Apparel,Yoga Pants,1,56.06,0.0,56.06,26.03,30.03
ORD003718,2024-05-12,CUST00593,Returning,West,Electronics,Power Bank,1,45.07,0.1,40.56,28.83,11.73
ORD002947,2024-06-02,CUST00709,New,east,Apparel,T-Shirt Pack,2,60.97,0.1,109.75,55.57,54.18
ORD003356,2024-04-19,CUST01185,Returning,NORTH,Apparel,Winter Coat,2,210.62,0.0,421.24,220.32,200.92
ORD000447,2024-06-26,CUST00814,VIP,North ,Apparel,T-Shirt Pack,1,64.95,0.0,64.95,41.74,23.21
ORD002339,2024-01-02,CUST01365,VIP,West,Electronics,Laptop Stand,2,160.69,0.0,321.38,178.25,143.13
ORD001666,2025-04-25,CUST01533,New,west,Electronics,Bluetooth Speaker,1,255.6,0.0,255.6,133.66,121.94
ORD002390,2025-07-23,CUST00188,,west,Electronics,Laptop Stand,2,150.81,0.05,286.54,165.37,121.17
ORD001724,2024-07-08,CUST00767,VIP,North,Electronics,Smartwatch,1,190.92,0.05,181.37,99.47,81.9
ORD001281,2024-08-11,CUST01772,New,WEST,Electronics,Power Bank,1,48.9,0.0,48.9,28.99,19.91
ORD001803,2024-02-12,CUST00339,New,Central,Electronics,Bluetooth Speaker,1,222.39,0.0,222.39,100.98,121.41
ORD002828,2025-05-22,CUST01427,Returning,SOUTH,Electronics,Power Bank,1,44.13,0.0,44.13,22.45,21.68
ORD002834,2024-02-12,CUST01565,VIP,west,Electronics,Power Bank,1,42.22,0.1,38.0,20.22,17.78
ORD005408,2024-01-13,CUST01255,VIP,west,Apparel,Denim Jacket,1,266.48,0.0,266.48,148.1,118.38
ORD000898,2024-01-07,CUST00254,Returning,south,Beauty,Makeup Kit,1,146.33,0.0,146.33,66.7,79.63
ORD004278,2024-02-06,CUST00087,New,central,Apparel,T-Shirt Pack,1,55.44,0.0,55.44,27.05,28.39
ORD000055,2024-06-30,CUST00103,New,EAST,Beauty,Hair Dryer,1,79.19,0.0,79.19,41.85,37.34
ORD003387,2024-06-14,CUST00623,VIP,SOUTH,Apparel,Winter Coat,1,227.74,0.0,227.74,111.79,115.95
ORD001370,2024-03-30,CUST01321,Returning,SOUTH,Home & Kitchen,Vacuum Cleaner,2,174.9,0.15,297.33,164.02,133.31
ORD005854,2024-04-03,CUST00920,VIP,North,Electronics,Wireless Earbuds,2,106.4,0.0,212.8,101.42,111.38
ORD004611,2024-03-30,CUST00962,Returning,west,Electronics,Laptop Stand,2,145.33,0.0,290.66,136.02,154.64
ORD005171,2025-08-16,CUST00855,New,east,Home & Kitchen,Blender,1,238.06,0.05,226.16,143.91,82.25
ORD004965,2024-06-03,CUST00562,VIP,west,Apparel,Winter Coat,3,221.19,0.0,663.57,321.46,342.11
ORD005307,2025-10-02,CUST01463,New,EAST,Sports & Outdoors,Bike Helmet,4,96.68,0.0,386.72,216.12,170.6
ORD002961,2024-08-24,CUST01163,New,west,Apparel,T-Shirt Pack,2,55.55,0.0,111.1,57.94,53.16
ORD003392,2024-08-02,CUST01347,New,SOUTH,Sports & Outdoors,Camping Tent,1,40.33,0.1,36.3,19.04,17.26
ORD002181,2025-01-15,CUST01731,Returning,East,Electronics,Smartwatch,2,193.3,0.0,386.6,233.22,153.38
ORD001431,2025-03-09,CUST00401,New,Central,Electronics,Power Bank,1,48.59,0.0,48.59,24.94,23.65
ORD005658,2024-08-28,CUST00409,Returning,North,Home & Kitchen,Blender,1,198.67,0.2,158.94,104.39,54.55
ORD001680,2024-07-31,CUST01578,Returning,CENTRAL,Home & Kitchen,Cookware Set,1,158.12,0.0,158.12,102.52,55.6
ORD000760,2025-02-22,CUST01605,VIP,North ,Electronics,Bluetooth Speaker,2,258.7,0.1,465.66,304.58,161.08
ORD004123,2025-03-04,CUST00196,VIP,central,Electronics,Bluetooth Speaker,1,232.05,0.1,208.85,119.42,89.43
ORD003847,2024-01-04,CUST00593,New,west,Home & Kitchen,Vacuum Cleaner,1,166.37,0.1,149.73,100.02,49.71
ORD005476,2024-06-26,CUST01609,Returning,North ,Home & Kitchen,Cookware Set,2,166.16,0.0,332.32,150.1,182.22
ORD004763,2025-01-14,CUST01357,Returning,Central,Electronics,Power Bank,3,44.76,0.0,134.28,65.19,69.09
ORD001383,2025-03-31,CUST01447,Returning,central,Electronics,Wireless Earbuds,1,105.45,0.0,105.45,57.03,48.42
ORD002573,2025-05-16,CUST00874,VIP,NORTH,Apparel,T-Shirt Pack,1,57.42,0.0,57.42,32.28,25.14
ORD001883,2025-07-18,CUST01462,,CENTRAL,Electronics,Smartwatch,2,177.47,0.05,337.19,215.09,122.1
ORD000083,2024-03-25,CUST01204,Returning,NORTH,Home & Kitchen,Blender,2,211.62,0.0,423.24,243.98,179.26
ORD002467,2024-05-22,CUST00240,VIP,south,Electronics,Smartwatch,2,190.24,0.0,380.48,177.66,202.82
ORD001817,2024-08-01,CUST01204,VIP,south,Apparel,Yoga Pants,1,53.19,0.05,50.53,33.32,17.21
ORD000961,2024-05-06,CUST01131,VIP,west,Beauty,Face Serum,3,56.36,0.0,169.08,79.67,89.41
ORD000607,2025-02-05,CUST01082,New,Central,Electronics,Bluetooth Speaker,1,236.14,0.0,236.14,109.67,126.47
ORD002768,2024-02-27,CUST01518,Returning,central,Beauty,Perfume,1,83.77,0.0,83.77,54.27,29.5
ORD002180,2024-12-25,CUST01262,Returning,SOUTH,Electronics,Power Bank,2,47.85,0.0,95.7,58.98,36.72
ORD001134,2024-01-11,CUST00246,Returning,West,Beauty,Face Serum,1,49.63,0.0,49.63,31.45,18.18
ORD005123,2025-04-18,CUST00654,New,central,Sports & Outdoors,Bike Helmet,1,91.45,0.0,91.45,45.43,46.02
ORD004538,2024-07-15,CUST01286,Returning,south,Home & Kitchen,Blender,2,205.24,0.0,410.48,219.82,190.66
ORD002953,2025-03-18,CUST00229,Returning,south,Electronics,Wireless Earbuds,1,107.74,0.0,107.74,60.15,47.59
ORD005659,2024-05-06,CUST00880,New,east,Sports & Outdoors,Camping Tent,2,44.62,0.0,89.24,54.82,34.42
ORD004979,2025-01-02,CUST01188,New,east,Apparel,Denim Jacket,1,249.25,0.0,249.25,158.45,90.8
ORD003477,2024-02-14,CUST01273,New,north,Home & Kitchen,Blender,2,209.49,0.0,418.98,214.24,204.74
ORD001076,2025-01-13,CUST00705,VIP,south,Electronics,Power Bank,1,43.09,0.0,43.09,26.9,16.19
ORD005874,2024-07-30,CUST00893,VIP,WEST,Sports & Outdoors,Dumbbell Set,1,79.57,0.1,71.61,49.68,21.93
ORD000598,2024-06-25,CUST00653,Returning,South,Apparel,Winter Coat,1,201.17,0.0,201.17,109.37,91.8
ORD001931,2024-05-11,CUST00535,New,Central,Electronics,Smartwatch,4,169.0,0.0,676.0,369.03,306.97
ORD005767,2024-04-09,CUST00853,New,WEST,Sports & Outdoors,Dumbbell Set,1,83.92,0.2,67.14,49.46,17.68
ORD005933,2024-04-18,CUST00618,VIP,central,Apparel,Yoga Pants,1,48.88,0.0,48.88,29.85,19.03
ORD005770,2024-06-12,CUST00505,VIP,central,Apparel,Running Shoes,2,12.58,0.0,25.16,12.43,12.73
ORD000676,2024-05-01,CUST01665,New,west,Electronics,Laptop Stand,1,162.29,0.0,162.29,75.08,87.21
ORD000561,2025-03-25,CUST00128,Returning,CENTRAL,Apparel,Denim Jacket,2,224.93,0.0,449.86,276.32,173.54
ORD000386,2024-03-26,CUST01514,,NORTH,Apparel,Running Shoes,2,13.81,0.0,27.62,14.37,13.25
ORD000992,2024-09-09,CUST00868,Returning,CENTRAL,Apparel,T-Shirt Pack,1,61.71,0.15,52.45,34.46,17.99
ORD002116,2024-01-19,CUST01482,New,CENTRAL,Beauty,Makeup Kit,3,129.1,0.0,387.3,251.24,136.06
ORD000197,2025-03-30,CUST00432,Returning,WEST,Sports & Outdoors,Water Bottle,1,123.95,0.0,123.95,64.99,58.96
ORD005295,2024-06-24,CUST00656,Returning,east,Beauty,Face Serum,1,47.65,0.0,47.65,24.0,23.65
ORD005990,2024-02-16,CUST00681,,East,Electronics,Laptop Stand,1,141.76,0.1,127.58,83.42,44.16
ORD004177,2024-09-09,CUST00698,Returning,WEST,Electronics,Smartwatch,1,202.59,0.0,202.59,108.86,93.73
ORD005174,2024-01-01,CUST00951,New,north,Electronics,Power Bank,1,42.62,0.05,40.49,23.64,16.85
ORD000558,2024-04-29,CUST01788,New,NORTH,Sports & Outdoors,Bike Helmet,1,101.78,0.0,101.78,62.22,39.56
ORD002618,2025-04-30,CUST00146,New,WEST,Home & Kitchen,Blender,1,229.92,0.1,206.93,105.58,101.35
ORD003903,2025-10-05,CUST01594,VIP,East,Beauty,Perfume,1,78.5,0.05,74.58,44.79,29.79
ORD001305,2025-05-15,CUST00031,Returning,CENTRAL,Home & Kitchen,Blender,2,234.23,0.0,468.46,217.87,250.59
ORD005651,2024-01-20,CUST00149,Returning,West,Apparel,Winter Coat,1,196.89,0.0,196.89,107.43,89.46
ORD000923,2024-02-12,CUST01174,Returning,EAST,Home & Kitchen,Air Fryer,1,48.42,0.0,48.42,28.72,19.7
ORD000424,2024-10-13,CUST01703,VIP,West,Apparel,Yoga Pants,1,54.39,0.0,54.39,26.51,27.88
ORD004450,2024-12-01,CUST01368,New,CENTRAL,Home & Kitchen,Coffee Maker,1,23.93,0.0,23.93,13.4,10.53
ORD003180,2024-05-14,CUST01708,Returning,South,Apparel,Winter Coat,1,211.63,,169.3,116.7,52.6
ORD001054,2025-05-30,CUST00015,New,East,Apparel,Running Shoes,1,14.21,0.1,12.79,8.93,3.86
ORD005290,2024-05-21,CUST01800,VIP,North,Beauty,Perfume,2,85.58,0.0,171.16,82.19,88.97
ORD005860,2024-04-02,CUST01422,,west,Electronics,Power Bank,1,41.62,0.05,39.54,23.21,16.33
ORD005892,2024-01-08,CUST00176,New,East,Beauty,Hair Dryer,1,80.06,0.0,80.06,49.72,30.34
ORD002509,2024-07-13,CUST01050,Returning,west,Home & Kitchen,Cookware Set,2,139.02,0.0,278.04,153.53,124.51
ORD003809,2024-05-20,CUST01585,New,east,Electronics,Laptop Stand,2,144.69,0.1,260.44,148.28,112.16
ORD002074,2025-03-18,CUST01790,Returning,South,Home & Kitchen,Air Fryer,2,44.99,0.0,89.98,53.51,36.47
ORD002989,2024-01-02,CUST00882,Returning,North,Beauty,Perfume,4,81.78,,327.12,190.02,137.1
ORD000357,2024-06-10,CUST00763,Returning,south,Electronics,Laptop Stand,1,140.68,0.0,140.68,67.45,73.23
ORD002771,2025-10-04,CUST01689,VIP,west,Beauty,Hair Dryer,1,83.34,0.2,66.67,39.81,26.86
ORD002223,2024-05-20,CUST00883,Returning,North ,Home & Kitchen,Vacuum Cleaner,1,178.22,0.0,178.22,96.9,81.32
ORD001394,2025-06-30,CUST00814,VIP,North,Electronics,Wireless Earbuds,2,103.06,0.0,206.12,130.25,75.87
ORD004671,2024-01-28,CUST00712,New,south,Electronics,Smartwatch,1,186.48,0.0,186.48,88.04,98.44
ORD005135,2024-11-10,CUST01277,Returning,North ,Electronics,Wireless Earbuds,1,100.97,0.0,100.97,55.25,45.72
ORD005631,2024-12-18,CUST01606,New,NORTH,Electronics,Power Bank,3,44.34,0.0,133.02,77.13,55.89
ORD003882,2024-05-19,CUST01026,New,South,Electronics,Wireless Earbuds,3,101.09,0.05,288.11,136.67,151.44
ORD000270,2025-05-03,CUST01557,New,North ,Electronics,Laptop Stand,1,139.37,0.0,139.37,77.1,62.27
ORD005758,2025-03-02,CUST00191,VIP,CENTRAL,Home & Kitchen,Air Fryer,1,46.99,0.0,46.99,27.16,19.83
ORD005053,2024-04-28,CUST01093,New,EAST,Home & Kitchen,Cookware Set,1,152.5,0.0,152.5,69.16,83.34
ORD005500,2024-02-08,CUST01044,New,Central,Apparel,Denim Jacket,1,251.38,0.05,238.81,157.65,81.16
ORD003658,2024-09-23,CUST00873,New,SOUTH,Electronics,Bluetooth Speaker,2,225.93,0.0,451.86,214.05,237.81
ORD003131,2024-02-15,CUST00380,New,CENTRAL,Electronics,Laptop Stand,2,142.59,0.0,285.18,173.12,112.06
ORD005309,2025-05-05,CUST01563,Returning,WEST,Electronics,Power Bank,1,44.27,0.0,44.27,20.55,23.72
ORD003833,2024-04-25,CUST00126,Returning,west,Electronics,Smartwatch,1,201.23,0.0,201.23,97.53,103.7
ORD001311,2025-02-16,CUST00659,New,west,Sports & Outdoors,Bike Helmet,1,93.28,0.0,93.28,58.42,34.86
ORD005286,2024-12-03,CUST00005,Returning,south,Electronics,Power Bank,1,47.84,0.05,45.45,23.41,22.04
ORD003030,2024-06-06,CUST00672,Returning,North,Electronics,Wireless Earbuds,1,94.1,0.2,75.28,47.84,27.44
ORD004495,2024-07-08,CUST01313,Returning,east,Electronics,Bluetooth Speaker,2,243.8,0.0,487.6,291.26,196.34
ORD000709,2024-07-05,CUST00705,New,West,Home & Kitchen,Vacuum Cleaner,1,194.72,0.0,194.72,113.6,81.12
ORD002561,2024-05-21,CUST01608,VIP,SOUTH,Apparel,Winter Coat,1,218.82,0.1,196.94,118.83,78.11
ORD000851,2024-07-29,CUST00740,New,EAST,Sports & Outdoors,Water Bottle,1,120.21,0.0,120.21,60.72,59.49
ORD003780,2024-11-23,CUST01191,VIP,East,Home & Kitchen,Blender,1,212.97,0.0,212.97,131.91,81.06
ORD003112,2024-11-03,CUST00025,Returning,WEST,Beauty,Shampoo Set,1,102.73,0.0,102.73,63.37,39.36
ORD001109,2024-02-07,CUST01124,VIP,EAST,Sports & Outdoors,Yoga Mat,1,146.98,0.05,139.63,78.87,60.76
ORD005883,2025-06-30,CUST00084,VIP,CENTRAL,Sports & Outdoors,Yoga Mat,2,168.96,0.1,304.13,204.66,99.47
ORD002205,2025-03-11,CUST01295,New,West,Electronics,Wireless Earbuds,2,96.29,0.05,182.95,87.37,95.58
ORD005714,2025-05-27,CUST00514,VIP,East,Sports & Outdoors,Dumbbell Set,2,81.25,0.1,146.25,91.66,54.59
ORD000201,2024-03-09,CUST01626,New,central,Beauty,Hair Dryer,2,81.57,0.0,163.14,97.22,65.92
ORD003124,2024-11-13,CUST00187,Returning,east,Beauty,Makeup Kit,2,128.09,0.0,256.18,120.15,136.03
ORD002904,2024-08-07,CUST01079,Returning,south,Home & Kitchen,Cookware Set,1,139.73,0.15,118.77,78.84,39.93
ORD000576,2024-02-22,CUST00705,Returning,SOUTH,Apparel,Running Shoes,1,12.84,0.0,12.84,8.31,4.53
ORD005537,2024-07-20,CUST01673,Returning,west,Beauty,Face Serum,2,53.48,0.0,106.96,66.3,40.66
ORD001799,2024-04-25,CUST01692,New,south,Beauty,Makeup Kit,2,133.26,0.0,266.52,138.07,128.45
ORD000161,2024-07-14,CUST01555,Returning,west,Beauty,Makeup Kit,1,145.94,0.05,138.64,73.4,65.24
ORD004830,2024-02-01,CUST00446,VIP,North ,Sports & Outdoors,Water Bottle,1,121.28,0.0,121.28,59.75,61.53
ORD004294,2024-04-05,CUST01249,Returning,Central,Apparel,Running Shoes,2,12.21,0.1,21.98,12.5,9.48
ORD000414,2024-03-20,CUST01577,VIP,EAST,Electronics,Bluetooth Speaker,1,242.55,0.0,242.55,115.28,127.27
ORD002550,2024-02-26,CUST00045,VIP,south,Beauty,Hair Dryer,2,73.66,0.0,147.32,72.88,74.44
ORD004924,2024-05-15,CUST01244,Returning,West,Sports & Outdoors,Bike Helmet,4,97.74,0.0,390.96,199.4,191.56
ORD003785,2024-01-16,CUST00292,New,south,Apparel,Winter Coat,2,190.58,0.0,381.16,179.48,201.68
ORD005175,2025-07-16,CUST00245,New,EAST,Electronics,Bluetooth Speaker,1,218.7,0.1,196.83,118.04,78.79
ORD005843,2024-08-31,CUST01636,VIP,Central,Apparel,Running Shoes,1,13.79,0.05,13.1,8.58,4.52
ORD005122,2024-04-27,CUST01008,Returning,north,Beauty,Shampoo Set,1,116.81,0.0,116.81,57.05,59.76
ORD005917,2025-04-30,CUST00163,VIP,SOUTH,Apparel,Winter Coat,1,195.63,0.0,195.63,126.07,69.56
ORD004722,2024-03-21,CUST01786,Returning,East,Home & Kitchen,Coffee Maker,1,21.84,0.1,19.66,10.75,8.91
ORD002525,2024-02-05,CUST00004,Returning,North,Apparel,Denim Jacket,1,266.63,0.0,266.63,121.28,145.35
ORD001047,2025-05-28,CUST00440,VIP,North,Home & Kitchen,Vacuum Cleaner,1,181.31,0.0,181.31,110.24,71.07
ORD005414,2025-04-12,CUST00533,Returning,EAST,Apparel,Running Shoes,1,12.3,0.0,12.3,6.54,5.76
ORD000374,2024-05-07,CUST00227,Returning,North,Beauty,Makeup Kit,1,130.46,0.0,130.46,59.79,70.67
ORD001273,2024-12-26,CUST01001,Returning,East,Apparel,Denim Jacket,1,255.14,0.0,255.14,135.79,119.35
ORD005950,2025-11-11,CUST00235,New,central,Beauty,Perfume,1,84.26,0.0,84.26,38.37,45.89
ORD005099,2024-07-08,CUST00078,Returning,North ,Electronics,Bluetooth Speaker,2,236.98,0.0,473.96,253.97,219.99
ORD004736,2024-07-15,CUST00581,,EAST,Electronics,Smartwatch,2,186.52,0.0,373.04,237.68,135.36
